,SAP,iteration,questions_rank,similarity_avg_changes,time,Anon Student Id,unit,user_questionaire
2,1,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C1'}}",0,0,Wi92e1D7bp,Unit CTA1_01,Wi92e1D7bpUnit CTA1_01
3,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'R1C2', 1: 'R2C2', 2: 'R1C1'}}",,0.005,Wi92e1D7bp,Unit CTA1_01,Wi92e1D7bpUnit CTA1_01
0,0.85,0,"{'Difficulty': {0: 2.0, 1: 0.0, 2: 0.0, 3: -2.0, 4: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R1C2', 2: 'R3C2', 3: 'R5C1', 4: 'R5C2'}}",0,0.001,LP15lX652E,Unit CTA1_01,LP15lX652EUnit CTA1_01
1,1,1,"{'Difficulty': {0: 1.0, 1: 0.0, 2: -1.0, 3: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R1C2', 2: 'R3C2', 3: 'R5C2'}}",0,0.001,LP15lX652E,Unit CTA1_01,LP15lX652EUnit CTA1_01
2,1,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R1C2', 2: 'R5C2'}}",0.52,0.001,LP15lX652E,Unit CTA1_01,LP15lX652EUnit CTA1_01
3,1,3,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R1C2', 1: 'R5C2'}}",0.208,0,LP15lX652E,Unit CTA1_01,LP15lX652EUnit CTA1_01
4,1,4,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R5C2'}}",0,0,LP15lX652E,Unit CTA1_01,LP15lX652EUnit CTA1_01
5,0.9,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4}, 'Step Name': {0: 'R5C1', 1: 'R3C2', 2: 'R1C1', 3: 'R1C2', 4: 'R5C2'}}",,0.004,LP15lX652E,Unit CTA1_01,LP15lX652EUnit CTA1_01
0,0.9,0,"{'Difficulty': {0: 3.0, 1: -2.0, 2: 0.0, 3: -2.0, 4: 1.0}, 'Step Name': {0: 'R1C1', 1: 'R4C1', 2: 'R5C2', 3: 'R3C2', 4: 'R3C1'}}",0,0.007,8rsfNQdio8,Unit CTA1_01,8rsfNQdio8Unit CTA1_01
1,0.875,1,"{'Difficulty': {0: 2.0, 1: -1.0, 2: -1.0, 3: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R5C2', 2: 'R3C2', 3: 'R3C1'}}",0.436921296,0.003,8rsfNQdio8,Unit CTA1_01,8rsfNQdio8Unit CTA1_01
2,1,2,"{'Difficulty': {0: 1.0, 1: -2.0, 2: 1.0}, 'Step Name': {0: 'R1C1', 1: 'R3C2', 2: 'R3C1'}}",0.458333333,0.002,8rsfNQdio8,Unit CTA1_01,8rsfNQdio8Unit CTA1_01
3,1,3,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R3C1'}}",3.978864363,0.001,8rsfNQdio8,Unit CTA1_01,8rsfNQdio8Unit CTA1_01
4,1,4,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R3C1'}}",0.998026662,0,8rsfNQdio8,Unit CTA1_01,8rsfNQdio8Unit CTA1_01
5,0.866666667,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4}, 'Step Name': {0: 'R4C1', 1: 'R5C2', 2: 'R3C2', 3: 'R1C1', 4: 'R3C1'}}",,0.024,8rsfNQdio8,Unit CTA1_01,8rsfNQdio8Unit CTA1_01
0,0.75,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R3C2', 1: 'R6C2'}}",0,0,F25axtfCKG,Unit CTA1_01,F25axtfCKGUnit CTA1_01
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R6C2'}}",0.166666667,0,F25axtfCKG,Unit CTA1_01,F25axtfCKGUnit CTA1_01
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'R3C2', 1: 'R6C2'}}",,0.001,F25axtfCKG,Unit CTA1_01,F25axtfCKGUnit CTA1_01
0,0.890625,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0}, 'Step Name': {0: 'R4C1', 1: 'R5C1', 2: 'R6C1', 3: 'R3C2', 4: 'yMin', 5: 'YLabel', 6: 'ValidEquations', 7: 'Intersection 1 Y'}}",0,0.002,apCLF0uF21,Unit CTA1_12,apCLF0uF21Unit CTA1_12
1,0.87755102,1,"{'Difficulty': {0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0}, 'Step Name': {0: 'R5C1', 1: 'R6C1', 2: 'R3C2', 3: 'yMin', 4: 'YLabel', 5: 'ValidEquations', 6: 'Intersection 1 Y'}}",0.125,0.001,apCLF0uF21,Unit CTA1_12,apCLF0uF21Unit CTA1_12
2,0.861111111,2,"{'Difficulty': {0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}, 'Step Name': {0: 'R6C1', 1: 'R3C2', 2: 'yMin', 3: 'YLabel', 4: 'ValidEquations', 5: 'Intersection 1 Y'}}",0,0.001,apCLF0uF21,Unit CTA1_12,apCLF0uF21Unit CTA1_12
3,0.84,3,"{'Difficulty': {0: 0, 1: 0, 2: 0, 3: 0, 4: 0}, 'Step Name': {0: 'R3C2', 1: 'yMin', 2: 'YLabel', 3: 'ValidEquations', 4: 'Intersection 1 Y'}}",0.0625,0.001,apCLF0uF21,Unit CTA1_12,apCLF0uF21Unit CTA1_12
4,1,4,"{'Difficulty': {0: 0, 1: 0, 2: 0, 3: 0}, 'Step Name': {0: 'yMin', 1: 'YLabel', 2: 'ValidEquations', 3: 'Intersection 1 Y'}}",0,0,apCLF0uF21,Unit CTA1_12,apCLF0uF21Unit CTA1_12
5,1,5,"{'Difficulty': {0: 0, 1: 0, 2: 0}, 'Step Name': {0: 'YLabel', 1: 'ValidEquations', 2: 'Intersection 1 Y'}}",0,0,apCLF0uF21,Unit CTA1_12,apCLF0uF21Unit CTA1_12
6,1,6,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'ValidEquations', 1: 'Intersection 1 Y'}}",0,0,apCLF0uF21,Unit CTA1_12,apCLF0uF21Unit CTA1_12
7,1,7,"{'Difficulty': {0: 0}, 'Step Name': {0: 'Intersection 1 Y'}}",0,0,apCLF0uF21,Unit CTA1_12,apCLF0uF21Unit CTA1_12
8,0.90625,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7}, 'Step Name': {0: 'R4C1', 1: 'R5C1', 2: 'R6C1', 3: 'R3C2', 4: 'yMin', 5: 'YLabel', 6: 'ValidEquations', 7: 'Intersection 1 Y'}}",,0.007,apCLF0uF21,Unit CTA1_12,apCLF0uF21Unit CTA1_12
0,1,0,"{'Difficulty': {0: 1.0, 1: 0.0, 2: -1.0, 3: 0.0, 4: 0.0, 5: 0.0}, 'Step Name': {0: 'R5C2', 1: 'xScale', 2: 'YLabel', 3: 'R6C2', 4: 'R1C1', 5: 'Intersection 1 X'}}",0,0.001,XJyS25Yg27,Unit CTA1_12,XJyS25Yg27Unit CTA1_12
1,1,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R5C2', 1: 'xScale', 2: 'R6C2', 3: 'R1C1', 4: 'Intersection 1 X'}}",0,0.001,XJyS25Yg27,Unit CTA1_12,XJyS25Yg27Unit CTA1_12
2,1,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'xScale', 1: 'R6C2', 2: 'R1C1', 3: 'Intersection 1 X'}}",0,0.001,XJyS25Yg27,Unit CTA1_12,XJyS25Yg27Unit CTA1_12
3,1,3,"{'Difficulty': {0: 0, 1: 0, 2: 0}, 'Step Name': {0: 'R6C2', 1: 'R1C1', 2: 'Intersection 1 X'}}",0,0,XJyS25Yg27,Unit CTA1_12,XJyS25Yg27Unit CTA1_12
4,1,4,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R1C1', 1: 'Intersection 1 X'}}",0,0,XJyS25Yg27,Unit CTA1_12,XJyS25Yg27Unit CTA1_12
5,1,5,"{'Difficulty': {0: 0}, 'Step Name': {0: 'Intersection 1 X'}}",0,0,XJyS25Yg27,Unit CTA1_12,XJyS25Yg27Unit CTA1_12
6,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5}, 'Step Name': {0: 'YLabel', 1: 'R5C2', 2: 'xScale', 3: 'R6C2', 4: 'R1C1', 5: 'Intersection 1 X'}}",,0.006,XJyS25Yg27,Unit CTA1_12,XJyS25Yg27Unit CTA1_12
0,1,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R4C1', 1: 'yMax', 2: 'R7C1'}}",0,0.001,yuB6nxh3FX,Unit CTA1_12,yuB6nxh3FXUnit CTA1_12
1,1,1,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'yMax', 1: 'R7C1'}}",0,0,yuB6nxh3FX,Unit CTA1_12,yuB6nxh3FXUnit CTA1_12
2,1,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R7C1'}}",0.375,0,yuB6nxh3FX,Unit CTA1_12,yuB6nxh3FXUnit CTA1_12
3,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'R4C1', 1: 'yMax', 2: 'R7C1'}}",,0.002,yuB6nxh3FX,Unit CTA1_12,yuB6nxh3FXUnit CTA1_12
0,0.95,0,"{'Difficulty': {0: -6.0, 1: 0.0, 2: -4.0, 3: -8.0, 4: 1.0, 5: 3.0, 6: 5.0, 7: 4.0, 8: 5.0, 9: 0.0}, 'Step Name': {0: 'R3C2', 1: 'YLabel', 2: 'R5C1', 3: 'yMax', 4: 'R4C1', 5: 'R2C2', 6: 'ValidEquations', 7: 'R5C2', 8: 'R3C1', 9: 'R6C1'}}",0,0.011,XL0eQIoG72,Unit CTA1_12,XL0eQIoG72Unit CTA1_12
1,1,1,"{'Difficulty': {0: -7.0, 1: 0.0, 2: -5.0, 3: 0.0, 4: 2.0, 5: 4.0, 6: 3.0, 7: 4.0, 8: -1.0}, 'Step Name': {0: 'R3C2', 1: 'YLabel', 2: 'R5C1', 3: 'R4C1', 4: 'R2C2', 5: 'ValidEquations', 6: 'R5C2', 7: 'R3C1', 8: 'R6C1'}}",0.116666667,0.01,XL0eQIoG72,Unit CTA1_12,XL0eQIoG72Unit CTA1_12
2,1,2,"{'Difficulty': {0: 0.0, 1: -6.0, 2: -1.0, 3: 1.0, 4: 3.0, 5: 2.0, 6: 3.0, 7: -2.0}, 'Step Name': {0: 'YLabel', 1: 'R5C1', 2: 'R4C1', 3: 'R2C2', 4: 'ValidEquations', 5: 'R5C2', 6: 'R3C1', 7: 'R6C1'}}",0.401666667,0.007,XL0eQIoG72,Unit CTA1_12,XL0eQIoG72Unit CTA1_12
3,1,3,"{'Difficulty': {0: 0.0, 1: -2.0, 2: 0.0, 3: 2.0, 4: 1.0, 5: 2.0, 6: -3.0}, 'Step Name': {0: 'YLabel', 1: 'R4C1', 2: 'R2C2', 3: 'ValidEquations', 4: 'R5C2', 5: 'R3C1', 6: 'R6C1'}}",0.955055556,0.005,XL0eQIoG72,Unit CTA1_12,XL0eQIoG72Unit CTA1_12
4,1,4,"{'Difficulty': {0: 0.0, 1: -3.0, 2: 0.0, 3: 1.0, 4: 1.0, 5: 1.0}, 'Step Name': {0: 'YLabel', 1: 'R4C1', 2: 'R2C2', 3: 'ValidEquations', 4: 'R5C2', 5: 'R3C1'}}",0.621418519,0.004,XL0eQIoG72,Unit CTA1_12,XL0eQIoG72Unit CTA1_12
5,1,5,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'YLabel', 1: 'R2C2', 2: 'ValidEquations', 3: 'R5C2', 4: 'R3C1'}}",0.351838457,0.003,XL0eQIoG72,Unit CTA1_12,XL0eQIoG72Unit CTA1_12
6,1,6,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R2C2', 1: 'ValidEquations', 2: 'R5C2', 3: 'R3C1'}}",0.526111111,0.002,XL0eQIoG72,Unit CTA1_12,XL0eQIoG72Unit CTA1_12
7,1,7,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'ValidEquations', 1: 'R5C2', 2: 'R3C1'}}",0.344157115,0.001,XL0eQIoG72,Unit CTA1_12,XL0eQIoG72Unit CTA1_12
8,1,8,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R3C1'}}",0.32168154,0,XL0eQIoG72,Unit CTA1_12,XL0eQIoG72Unit CTA1_12
9,1,9,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R3C1'}}",0.454618962,0,XL0eQIoG72,Unit CTA1_12,XL0eQIoG72Unit CTA1_12
10,0.95,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9}, 'Step Name': {0: 'yMax', 1: 'R3C2', 2: 'R5C1', 3: 'R6C1', 4: 'R4C1', 5: 'YLabel', 6: 'R2C2', 7: 'ValidEquations', 8: 'R5C2', 9: 'R3C1'}}",,0.055,XL0eQIoG72,Unit CTA1_12,XL0eQIoG72Unit CTA1_12
0,0.785123967,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0}, 'Step Name': {0: 'R3C2', 1: 'yScale', 2: 'R3C1', 3: 'R4C2', 4: 'R7C1', 5: 'R1C3', 6: 'R1C2', 7: 'R5C2', 8: 'R5C1', 9: 'YLabel', 10: 'R4C1'}}",0,0.004,Qwq8d0du28,Unit CTA1_12,Qwq8d0du28Unit CTA1_12
1,0.84,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0}, 'Step Name': {0: 'yScale', 1: 'R3C1', 2: 'R4C2', 3: 'R7C1', 4: 'R1C3', 5: 'R1C2', 6: 'R5C2', 7: 'R5C1', 8: 'YLabel', 9: 'R4C1'}}",0,0.004,Qwq8d0du28,Unit CTA1_12,Qwq8d0du28Unit CTA1_12
2,0.827160494,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0}, 'Step Name': {0: 'R3C1', 1: 'R4C2', 2: 'R7C1', 3: 'R1C3', 4: 'R1C2', 5: 'R5C2', 6: 'R5C1', 7: 'YLabel', 8: 'R4C1'}}",0,0.003,Qwq8d0du28,Unit CTA1_12,Qwq8d0du28Unit CTA1_12
3,0.8125,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0}, 'Step Name': {0: 'R4C2', 1: 'R7C1', 2: 'R1C3', 3: 'R1C2', 4: 'R5C2', 5: 'R5C1', 6: 'YLabel', 7: 'R4C1'}}",0.435185185,0.002,Qwq8d0du28,Unit CTA1_12,Qwq8d0du28Unit CTA1_12
4,0.87755102,4,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}, 'Step Name': {0: 'R7C1', 1: 'R1C3', 2: 'R1C2', 3: 'R5C2', 4: 'R5C1', 5: 'YLabel', 6: 'R4C1'}}",0,0.002,Qwq8d0du28,Unit CTA1_12,Qwq8d0du28Unit CTA1_12
5,0.861111111,5,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}, 'Step Name': {0: 'R1C3', 1: 'R1C2', 2: 'R5C2', 3: 'R5C1', 4: 'YLabel', 5: 'R4C1'}}",0.125,0.001,Qwq8d0du28,Unit CTA1_12,Qwq8d0du28Unit CTA1_12
6,1,6,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R1C2', 1: 'R5C2', 2: 'R5C1', 3: 'YLabel', 4: 'R4C1'}}",0,0.001,Qwq8d0du28,Unit CTA1_12,Qwq8d0du28Unit CTA1_12
7,1,7,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R5C1', 2: 'YLabel', 3: 'R4C1'}}",0.47345679,0.001,Qwq8d0du28,Unit CTA1_12,Qwq8d0du28Unit CTA1_12
8,1,8,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R5C1', 1: 'YLabel', 2: 'R4C1'}}",0,0,Qwq8d0du28,Unit CTA1_12,Qwq8d0du28Unit CTA1_12
9,1,9,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'YLabel', 1: 'R4C1'}}",0.102880658,0,Qwq8d0du28,Unit CTA1_12,Qwq8d0du28Unit CTA1_12
10,1,10,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R4C1'}}",0,0,Qwq8d0du28,Unit CTA1_12,Qwq8d0du28Unit CTA1_12
11,0.909090909,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: 10}, 'Step Name': {0: 'R3C2', 1: 'yScale', 2: 'R3C1', 3: 'R4C2', 4: 'R7C1', 5: 'R1C3', 6: 'R1C2', 7: 'R5C2', 8: 'R5C1', 9: 'YLabel', 10: 'R4C1'}}",,0.021,Qwq8d0du28,Unit CTA1_12,Qwq8d0du28Unit CTA1_12
0,1,0,"{'Difficulty': {0: -2.0, 1: 1.0, 2: 2.0, 3: 1.0, 4: -2.0}, 'Step Name': {0: 'R5C1', 1: 'R6C1', 2: 'R3C1', 3: 'R4C1', 4: 'R1C2'}}",0,0.002,02i5jCrfQK,Unit CTA1_12,02i5jCrfQKUnit CTA1_12
1,1,1,"{'Difficulty': {0: 0.0, 1: 1.0, 2: 0.0, 3: -1.0}, 'Step Name': {0: 'R6C1', 1: 'R3C1', 2: 'R4C1', 3: 'R1C2'}}",0,0.001,02i5jCrfQK,Unit CTA1_12,02i5jCrfQKUnit CTA1_12
2,1,2,"{'Difficulty': {0: 0.0, 1: 1.0, 2: -1.0}, 'Step Name': {0: 'R6C1', 1: 'R3C1', 2: 'R4C1'}}",0,0.001,02i5jCrfQK,Unit CTA1_12,02i5jCrfQKUnit CTA1_12
3,1,3,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R6C1', 1: 'R3C1'}}",0,0,02i5jCrfQK,Unit CTA1_12,02i5jCrfQKUnit CTA1_12
4,1,4,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R3C1'}}",0.911666667,0,02i5jCrfQK,Unit CTA1_12,02i5jCrfQKUnit CTA1_12
5,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4}, 'Step Name': {0: 'R5C1', 1: 'R1C2', 2: 'R4C1', 3: 'R6C1', 4: 'R3C1'}}",,0.009,02i5jCrfQK,Unit CTA1_12,02i5jCrfQKUnit CTA1_12
0,0.854166667,0,"{'Difficulty': {0: -3.0, 1: 0.0, 2: 3.0, 3: 0.0, 4: -3.0, 5: 0.0, 6: 0.0, 7: 3.0}, 'Step Name': {0: 'R2C2', 1: 'R3C1', 2: 'ValidEquations', 3: 'R4C1', 4: 'R3C2', 5: 'R1C3', 6: 'R2C1', 7: 'R1C1'}}",0,0.003,c1zVCHxCEz,Unit CTA1_12,c1zVCHxCEzUnit CTA1_12
1,0.914285714,1,"{'Difficulty': {0: 0.0, 1: 2.0, 2: -1.0, 3: -3.0, 4: 0.0, 5: 0.0, 6: 2.0}, 'Step Name': {0: 'R3C1', 1: 'ValidEquations', 2: 'R4C1', 3: 'R3C2', 4: 'R1C3', 5: 'R2C1', 6: 'R1C1'}}",0.523809524,0.003,c1zVCHxCEz,Unit CTA1_12,c1zVCHxCEzUnit CTA1_12
2,0.875,2,"{'Difficulty': {0: 0.0, 1: 1.0, 2: -2.0, 3: 0.0, 4: 0.0, 5: 1.0}, 'Step Name': {0: 'R3C1', 1: 'ValidEquations', 2: 'R4C1', 3: 'R1C3', 4: 'R2C1', 5: 'R1C1'}}",0.476190476,0.002,c1zVCHxCEz,Unit CTA1_12,c1zVCHxCEzUnit CTA1_12
3,0.84,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R3C1', 1: 'ValidEquations', 2: 'R1C3', 3: 'R2C1', 4: 'R1C1'}}",0.38276644,0.002,c1zVCHxCEz,Unit CTA1_12,c1zVCHxCEzUnit CTA1_12
4,0.8125,4,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'ValidEquations', 1: 'R1C3', 2: 'R2C1', 3: 'R1C1'}}",0.239153439,0.001,c1zVCHxCEz,Unit CTA1_12,c1zVCHxCEzUnit CTA1_12
5,0.777777778,5,"{'Difficulty': {0: 0, 1: 0, 2: 0}, 'Step Name': {0: 'R1C3', 1: 'R2C1', 2: 'R1C1'}}",0.262468416,0,c1zVCHxCEz,Unit CTA1_12,c1zVCHxCEzUnit CTA1_12
6,1,6,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R2C1', 1: 'R1C1'}}",0,0,c1zVCHxCEz,Unit CTA1_12,c1zVCHxCEzUnit CTA1_12
7,1,7,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C1'}}",0.070546737,0,c1zVCHxCEz,Unit CTA1_12,c1zVCHxCEzUnit CTA1_12
8,0.854166667,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7}, 'Step Name': {0: 'R2C2', 1: 'R3C2', 2: 'R4C1', 3: 'R3C1', 4: 'ValidEquations', 5: 'R1C3', 6: 'R2C1', 7: 'R1C1'}}",,0.015,c1zVCHxCEz,Unit CTA1_12,c1zVCHxCEzUnit CTA1_12
0,0.87755102,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}, 'Step Name': {0: 'R5C1', 1: 'XLabel', 2: 'R7C1', 3: 'ValidEquations', 4: 'R1C1', 5: 'R2C1', 6: 'R1C2'}}",0,0.002,SoEcLAeJi1,Unit CTA1_12,SoEcLAeJi1Unit CTA1_12
1,0.861111111,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}, 'Step Name': {0: 'XLabel', 1: 'R7C1', 2: 'ValidEquations', 3: 'R1C1', 4: 'R2C1', 5: 'R1C2'}}",0,0.001,SoEcLAeJi1,Unit CTA1_12,SoEcLAeJi1Unit CTA1_12
2,1,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R7C1', 1: 'ValidEquations', 2: 'R1C1', 3: 'R2C1', 4: 'R1C2'}}",0,0.001,SoEcLAeJi1,Unit CTA1_12,SoEcLAeJi1Unit CTA1_12
3,1,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'ValidEquations', 1: 'R1C1', 2: 'R2C1', 3: 'R1C2'}}",0,0.001,SoEcLAeJi1,Unit CTA1_12,SoEcLAeJi1Unit CTA1_12
4,1,4,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R2C1', 2: 'R1C2'}}",0,0.001,SoEcLAeJi1,Unit CTA1_12,SoEcLAeJi1Unit CTA1_12
5,1,5,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R2C1', 1: 'R1C2'}}",0,0,SoEcLAeJi1,Unit CTA1_12,SoEcLAeJi1Unit CTA1_12
6,1,6,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C2'}}",0,0,SoEcLAeJi1,Unit CTA1_12,SoEcLAeJi1Unit CTA1_12
7,0.928571429,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6}, 'Step Name': {0: 'R5C1', 1: 'XLabel', 2: 'R7C1', 3: 'ValidEquations', 4: 'R1C1', 5: 'R2C1', 6: 'R1C2'}}",,0.008,SoEcLAeJi1,Unit CTA1_12,SoEcLAeJi1Unit CTA1_12
0,1,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R3C1', 1: 'R5C1', 2: 'R4C1', 3: 'R1C2'}}",0,0.001,2oNLCndtam,Unit CTA1_12,2oNLCndtamUnit CTA1_12
1,1,1,"{'Difficulty': {0: 0, 1: 0, 2: 0}, 'Step Name': {0: 'R5C1', 1: 'R4C1', 2: 'R1C2'}}",0.125,0,2oNLCndtam,Unit CTA1_12,2oNLCndtamUnit CTA1_12
2,1,2,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R4C1', 1: 'R1C2'}}",0.0625,0,2oNLCndtam,Unit CTA1_12,2oNLCndtamUnit CTA1_12
3,1,3,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C2'}}",0,0,2oNLCndtam,Unit CTA1_12,2oNLCndtamUnit CTA1_12
4,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3}, 'Step Name': {0: 'R3C1', 1: 'R5C1', 2: 'R4C1', 3: 'R1C2'}}",,0.002,2oNLCndtam,Unit CTA1_12,2oNLCndtamUnit CTA1_12
0,1,0,"{'Difficulty': {0: 2.0, 1: 1.0, 2: 3.0, 3: 0.0, 4: -1.0, 5: -4.0, 6: -1.0}, 'Step Name': {0: 'R5C2', 1: 'R1C2', 2: 'ValidEquations', 3: 'YLabel', 4: 'R4C1', 5: 'R3C2', 6: 'xMax'}}",0,0.003,Gwk4z777oU,Unit CTA1_12,Gwk4z777oUUnit CTA1_12
1,1,1,"{'Difficulty': {0: 1.0, 1: 0.0, 2: 2.0, 3: 0.0, 4: -2.0, 5: -1.0}, 'Step Name': {0: 'R5C2', 1: 'R1C2', 2: 'ValidEquations', 3: 'YLabel', 4: 'R4C1', 5: 'xMax'}}",0,0.002,Gwk4z777oU,Unit CTA1_12,Gwk4z777oUUnit CTA1_12
2,1,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 1.0, 3: 0.0, 4: -1.0}, 'Step Name': {0: 'R5C2', 1: 'R1C2', 2: 'ValidEquations', 3: 'YLabel', 4: 'xMax'}}",0.166666667,0.001,Gwk4z777oU,Unit CTA1_12,Gwk4z777oUUnit CTA1_12
3,1,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R1C2', 2: 'ValidEquations', 3: 'YLabel'}}",0,0.001,Gwk4z777oU,Unit CTA1_12,Gwk4z777oUUnit CTA1_12
4,1,4,"{'Difficulty': {0: 0, 1: 0, 2: 0}, 'Step Name': {0: 'R1C2', 1: 'ValidEquations', 2: 'YLabel'}}",0,0,Gwk4z777oU,Unit CTA1_12,Gwk4z777oUUnit CTA1_12
